telecomts_fault,candidate_entity,candidate_type,candidate_description,candidate_source_id,candidate_file_path,related_entity,related_type,related_description,edge_description,edge_keywords,edge_conditions,edge_source_id,edge_file_path,edge_weight
Resource Allocation Bugs,NRTC2 power allocation,Concept,"NRTC2 power allocation is a procedure defined in section 4.7.2.3.2 that involves setting the number of carriers to the maximum TRP count (D.15), configuring each beam to rated beam EIRP (D.11) for the tested beam direction pair, and setting the power spectral density of each carrier to the same level such that the sum of carrier powers equals the rated transmitter TRP, Prated,t,TRP.",chunk-7b3213cd7f8f06de948c55435b52a215,../3GPP-trunked/Rel-19/38_series/38141-2-j00.md4.7.2.3.2,REF,UNKNOWN,Clause 5.2.3.2.2 of 3GPP TS 29.5,4.7.2.3.2,Reference,,chunk-7b3213cd7f8f06de948c55435b52a215,../3GPP-trunked/Rel-19/38_series/38141-2-j00.md4.7.2.3.2,1.0
Resource Allocation Bugs,NRTC2 power allocation,Concept,"NRTC2 power allocation is a procedure defined in section 4.7.2.3.2 that involves setting the number of carriers to the maximum TRP count (D.15), configuring each beam to rated beam EIRP (D.11) for the tested beam direction pair, and setting the power spectral density of each carrier to the same level such that the sum of carrier powers equals the rated transmitter TRP, Prated,t,TRP.",chunk-7b3213cd7f8f06de948c55435b52a215,../3GPP-trunked/Rel-19/38_series/38141-2-j00.md4.7.2.3.2,DEF,UNKNOWN,"The Support Team is responsible for the management of the work of the TSGs, including editorship and management of specifications under TSG change control, preparation and support for meetings (including meeting reports) of TSGs, their Working Groups, and subgroups, in descending priority, and liaison with other bodies and relevant groups and institutions.","Set the number of carriers to the number of carriers at maximum TRP (D.15). For EIRP accuracy requirements, set each beam to rated beam EIRP (D.11) for the tested beam direction pair. Set the power spectral density of each carrier to the same level so that the sum of the carrier powers equals the rated transmitter TRP Prated,t,TRP",Definition,"[""D.15"", ""D.11""]",chunk-7b3213cd7f8f06de948c55435b52a215,../3GPP-trunked/Rel-19/38_series/38141-2-j00.md4.7.2.3.2,1.0
Resource Allocation Bugs,NRTC2 power allocation,Concept,"NRTC2 power allocation is a procedure defined in section 4.7.2.3.2 that involves setting the number of carriers to the maximum TRP count (D.15), configuring each beam to rated beam EIRP (D.11) for the tested beam direction pair, and setting the power spectral density of each carrier to the same level such that the sum of carrier powers equals the rated transmitter TRP, Prated,t,TRP.",chunk-7b3213cd7f8f06de948c55435b52a215,../3GPP-trunked/Rel-19/38_series/38141-2-j00.md4.7.2.3.2,TRP,Terminology,,NRTC2 power allocation uses the number of carriers at maximum TRP as defined in D.15,use,"[""D.15""]",chunk-7b3213cd7f8f06de948c55435b52a215,../3GPP-trunked/Rel-19/38_series/38141-2-j00.md4.7.2.3.2,1.0
Resource Allocation Bugs,NRTC2 power allocation,Concept,"NRTC2 power allocation is a procedure defined in section 4.7.2.3.2 that involves setting the number of carriers to the maximum TRP count (D.15), configuring each beam to rated beam EIRP (D.11) for the tested beam direction pair, and setting the power spectral density of each carrier to the same level such that the sum of carrier powers equals the rated transmitter TRP, Prated,t,TRP.",chunk-7b3213cd7f8f06de948c55435b52a215,../3GPP-trunked/Rel-19/38_series/38141-2-j00.md4.7.2.3.2,EIRP,UNKNOWN,,NRTC2 power allocation requires each beam to be set to rated beam,require,,chunk-7b3213cd7f8f06de948c55435b52a215,../3GPP-trunked/Rel-19/38_series/38141-2-j00.md4.7.2.3.2,1.0
Resource Allocation Bugs,NRTC2 power allocation,Concept,"NRTC2 power allocation is a procedure defined in section 4.7.2.3.2 that involves setting the number of carriers to the maximum TRP count (D.15), configuring each beam to rated beam EIRP (D.11) for the tested beam direction pair, and setting the power spectral density of each carrier to the same level such that the sum of carrier powers equals the rated transmitter TRP, Prated,t,TRP.",chunk-7b3213cd7f8f06de948c55435b52a215,../3GPP-trunked/Rel-19/38_series/38141-2-j00.md4.7.2.3.2,D.15,Terminology,,NRTC2 power allocation uses the number of carriers at maximum TRP as defined in D.15,Condition,,chunk-7b3213cd7f8f06de948c55435b52a215,../3GPP-trunked/Rel-19/38_series/38141-2-j00.md4.7.2.3.2,1.0
Resource Allocation Bugs,NRTC2 power allocation,Concept,"NRTC2 power allocation is a procedure defined in section 4.7.2.3.2 that involves setting the number of carriers to the maximum TRP count (D.15), configuring each beam to rated beam EIRP (D.11) for the tested beam direction pair, and setting the power spectral density of each carrier to the same level such that the sum of carrier powers equals the rated transmitter TRP, Prated,t,TRP.",chunk-7b3213cd7f8f06de948c55435b52a215,../3GPP-trunked/Rel-19/38_series/38141-2-j00.md4.7.2.3.2,D.11,Terminology,,"Set the number of carriers to the number of carriers at maximum TRP (D.15). For EIRP accuracy requirements, set each beam to rated beam EIRP (D.11) for the tested beam direction pair. Set the power spectral density of each carrier to the same level so that the sum of the carrier powers equals the rated transmitter TRP Prated,t,TRP",Condition,,chunk-7b3213cd7f8f06de948c55435b52a215,../3GPP-trunked/Rel-19/38_series/38141-2-j00.md4.7.2.3.2,1.0
Resource Allocation Bugs,NRTC2 power allocation,Concept,"NRTC2 power allocation is a procedure defined in section 4.7.2.3.2 that involves setting the number of carriers to the maximum TRP count (D.15), configuring each beam to rated beam EIRP (D.11) for the tested beam direction pair, and setting the power spectral density of each carrier to the same level such that the sum of carrier powers equals the rated transmitter TRP, Prated,t,TRP.",chunk-7b3213cd7f8f06de948c55435b52a215,../3GPP-trunked/Rel-19/38_series/38141-2-j00.md4.7.2.3.2,TRP,Terminology,,NRTC2 power allocation uses the number of carriers at maximum TRP as defined in D.15,use,"[""D.15""]",chunk-7b3213cd7f8f06de948c55435b52a215,../3GPP-trunked/Rel-19/38_series/38141-2-j00.md4.7.2.3.2,1.0
Resource Allocation Bugs,NRTC2 power allocation,Concept,"NRTC2 power allocation is a procedure defined in section 4.7.2.3.2 that involves setting the number of carriers to the maximum TRP count (D.15), configuring each beam to rated beam EIRP (D.11) for the tested beam direction pair, and setting the power spectral density of each carrier to the same level such that the sum of carrier powers equals the rated transmitter TRP, Prated,t,TRP.",chunk-7b3213cd7f8f06de948c55435b52a215,../3GPP-trunked/Rel-19/38_series/38141-2-j00.md4.7.2.3.2,D.15,Terminology,,NRTC2 power allocation uses the number of carriers at maximum TRP as defined in D.15,Condition,,chunk-7b3213cd7f8f06de948c55435b52a215,../3GPP-trunked/Rel-19/38_series/38141-2-j00.md4.7.2.3.2,1.0
Resource Allocation Bugs,NRTC2 power allocation,Concept,"NRTC2 power allocation is a procedure defined in section 4.7.2.3.2 that involves setting the number of carriers to the maximum TRP count (D.15), configuring each beam to rated beam EIRP (D.11) for the tested beam direction pair, and setting the power spectral density of each carrier to the same level such that the sum of carrier powers equals the rated transmitter TRP, Prated,t,TRP.",chunk-7b3213cd7f8f06de948c55435b52a215,../3GPP-trunked/Rel-19/38_series/38141-2-j00.md4.7.2.3.2,D.11,Terminology,,"Set the number of carriers to the number of carriers at maximum TRP (D.15). For EIRP accuracy requirements, set each beam to rated beam EIRP (D.11) for the tested beam direction pair. Set the power spectral density of each carrier to the same level so that the sum of the carrier powers equals the rated transmitter TRP Prated,t,TRP",Condition,,chunk-7b3213cd7f8f06de948c55435b52a215,../3GPP-trunked/Rel-19/38_series/38141-2-j00.md4.7.2.3.2,1.0
Resource Allocation Bugs,NRTC2 power allocation,Concept,"NRTC2 power allocation is a procedure defined in section 4.7.2.3.2 that involves setting the number of carriers to the maximum TRP count (D.15), configuring each beam to rated beam EIRP (D.11) for the tested beam direction pair, and setting the power spectral density of each carrier to the same level such that the sum of carrier powers equals the rated transmitter TRP, Prated,t,TRP.",chunk-7b3213cd7f8f06de948c55435b52a215,../3GPP-trunked/Rel-19/38_series/38141-2-j00.md4.7.2.3.2,EIRP,UNKNOWN,,NRTC2 power allocation requires each beam to be set to rated beam,require,,chunk-7b3213cd7f8f06de948c55435b52a215,../3GPP-trunked/Rel-19/38_series/38141-2-j00.md4.7.2.3.2,1.0
Resource Allocation Bugs,NRTC1 power allocation,UNKNOWN,4.7.2.2.2,chunk-81e000e761005d09d33decb2b6f58667,../3GPP-trunked/Rel-19/38_series/38141-2-j00.md4.7.2.2.2,DEF,UNKNOWN,"The Support Team is responsible for the management of the work of the TSGs, including editorship and management of specifications under TSG change control, preparation and support for meetings (including meeting reports) of TSGs, their Working Groups, and subgroups, in descending priority, and liaison with other bodies and relevant groups and institutions.","Set the number of carriers to the number of carriers at maximum TRP (D.15). For EIRP accuracy requirements, set each beam to rated beam EIRP (D.11) for the tested beam direction pair. For all other requirements, set the power of each carrier to the same level so",Definition,,chunk-81e000e761005d09d33decb2b6f58667,../3GPP-trunked/Rel-19/38_series/38141-2-j00.md4.7.2.2.2,1.0
Resource Allocation Bugs,NRTC1 power allocation,UNKNOWN,4.7.2.2.2,chunk-81e000e761005d09d33decb2b6f58667,../3GPP-trunked/Rel-19/38_series/38141-2-j00.md4.7.2.2.2,DEF,UNKNOWN,"The Support Team is responsible for the management of the work of the TSGs, including editorship and management of specifications under TSG change control, preparation and support for meetings (including meeting reports) of TSGs, their Working Groups, and subgroups, in descending priority, and liaison with other bodies and relevant groups and institutions.","Set the number of carriers to the number of carriers at maximum TRP (D.15). For EIRP accuracy requirements, set each beam to rated beam EIRP (D.11) for the tested beam direction pair. For all other requirements, set the power of each carrier to the same level so",Definition,,chunk-81e000e761005d09d33decb2b6f58667,../3GPP-trunked/Rel-19/38_series/38141-2-j00.md4.7.2.2.2,1.0
Resource Allocation Bugs,NRTC1 power allocation,UNKNOWN,4.7.2.2.2,chunk-81e000e761005d09d33decb2b6f58667,../3GPP-trunked/Rel-19/38_series/38141-2-j00.md4.7.2.2.2,REF,UNKNOWN,Clause 5.2.3.2.2 of 3GPP TS 29.5,4.7.2.2.2,Reference,,chunk-81e000e761005d09d33decb2b6f58667,../3GPP-trunked/Rel-19/38_series/38141-2-j00.md4.7.2.2.2,1.0
Resource Allocation Bugs,NRTC1 power allocation,UNKNOWN,4.7.2.2.2,chunk-81e000e761005d09d33decb2b6f58667,../3GPP-trunked/Rel-19/38_series/38141-2-j00.md4.7.2.2.2,REF,UNKNOWN,Clause 5.2.3.2.2 of 3GPP TS 29.5,4.7.2.2.2,Reference,,chunk-81e000e761005d09d33decb2b6f58667,../3GPP-trunked/Rel-19/38_series/38141-2-j00.md4.7.2.2.2,1.0
Resource Allocation Bugs,NRTC1 power allocation,UNKNOWN,4.7.2.2.2,chunk-81e000e761005d09d33decb2b6f58667,../3GPP-trunked/Rel-19/38_series/38141-2-j00.md4.7.2.2.2,DEF,UNKNOWN,"The Support Team is responsible for the management of the work of the TSGs, including editorship and management of specifications under TSG change control, preparation and support for meetings (including meeting reports) of TSGs, their Working Groups, and subgroups, in descending priority, and liaison with other bodies and relevant groups and institutions.","Set the number of carriers to the number of carriers at maximum TRP (D.15). For EIRP accuracy requirements, set each beam to rated beam EIRP (D.11) for the tested beam direction pair. For all other requirements, set the power of each carrier to the same level so",Definition,,chunk-81e000e761005d09d33decb2b6f58667,../3GPP-trunked/Rel-19/38_series/38141-2-j00.md4.7.2.2.2,1.0
Resource Allocation Bugs,NRTC1 power allocation,UNKNOWN,4.7.2.2.2,chunk-81e000e761005d09d33decb2b6f58667,../3GPP-trunked/Rel-19/38_series/38141-2-j00.md4.7.2.2.2,DEF,UNKNOWN,"The Support Team is responsible for the management of the work of the TSGs, including editorship and management of specifications under TSG change control, preparation and support for meetings (including meeting reports) of TSGs, their Working Groups, and subgroups, in descending priority, and liaison with other bodies and relevant groups and institutions.","Set the number of carriers to the number of carriers at maximum TRP (D.15). For EIRP accuracy requirements, set each beam to rated beam EIRP (D.11) for the tested beam direction pair. For all other requirements, set the power of each carrier to the same level so",Definition,,chunk-81e000e761005d09d33decb2b6f58667,../3GPP-trunked/Rel-19/38_series/38141-2-j00.md4.7.2.2.2,1.0
Resource Allocation Bugs,Channel a,Concept,"Channel a is a defined channel in section 5.4, referenced as part of a band. It is associated with a specific frequency band and is used in the context of signal transmission or resource allocation.",chunk-98cf974a066484ec98a31ace8c5510bc,../3GPP-trunked/Rel-19/38_series/38101-5-j00.md5.4.1,REF,UNKNOWN,Clause 5.2.3.2.2 of 3GPP TS 29.5,5.4)##,Reference,,chunk-98cf974a066484ec98a31ace8c5510bc,../3GPP-trunked/Rel-19/38_series/38101-5-j00.md5.4.1,1.0
