node_id,entity_id,entity_type,description,source_id,file_path,created_at,source_file,release,raw_entity_id
NR SSB inter-frequency carriers,NR SSB inter-frequency carriers,Concept,"NR SSB inter-frequency carriers are NR Synchronization Signal Blocks (SSB) configured on different frequency bands than the serving carrier, and are monitored by the UE when configured by PSCell in EN-DC operation.<SEP>NR SSB inter-frequency carriers are NR synchronization",chunk-5fa41c726e94a59ff030cd3998c488d9<SEP>chunk-083d72a5920fd297fbeb182c5307bc32,../3GPP-trunked/Rel-19/38_series/38133-j00_s9-9.md9.1.3.2,1770229123,Rel-19/38_series/38133-j00_s9-9/graph_chunk_entity_relation.graphml,Rel-19,NR SSB inter-frequency carriers
NR inter-frequency carriers including SSB and CSI-RS,NR inter-frequency carriers including SSB and CSI-RS,Concept,"NR inter-frequency carriers including SSB and CSI-RS are NR carriers configured on different frequencies from the serving carrier, with both SSB and CSI-RS resources, and are monitored by the UE when configured by PSCell in EN-DC operation.",chunk-5fa41c726e94a59ff030cd3998c488d9,../3GPP-trunked/Rel-19/38_series/38133-j00_s9-9.md9.1.3.2,1770229123,Rel-19/38_series/38133-j00_s9-9/graph_chunk_entity_relation.graphml,Rel-19,NR inter-frequency carriers including SSB and CSI-RS
NR SSB inter-RAT carriers,NR SSB inter-RAT carriers,Concept,"NR SSB inter-RAT carriers are NR Synchronization Signal Blocks (SSB) configured on different radio access technologies (RATs) than the serving carrier, excluding the NR serving carrier, and are monitored by the UE when configured by E-UTRA PCell in EN-DC operation.",chunk-5fa41c726e94a59ff030cd3998c488d9,../3GPP-trunked/Rel-19/38_series/38133-j00_s9-9.md9.1.3.2,1770229123,Rel-19/38_series/38133-j00_s9-9/graph_chunk_entity_relation.graphml,Rel-19,NR SSB inter-RAT carriers
E-UTRA TDD inter-frequency carriers,E-UTRA TDD inter-frequency carriers,Concept,E-UTRA TDD inter-frequency carriers are E-UTRA Time Division Duplex (TDD,chunk-5fa41c726e94a59ff030cd3998c488d9,../3GPP-trunked/Rel-19/38_series/38133-j00_s9-9.md9.1.3.2,1770229123,Rel-19/38_series/38133-j00_s9-9/graph_chunk_entity_relation.graphml,Rel-19,E-UTRA TDD inter-frequency carriers
SSB frequency layers,SSB frequency layers,Concept,"SSB frequency layers are determined by the total number of Measurement Objects (MOs) with ssb-ConfigMobility configured, or with ssb-ConfigMobility not configured but csi-rs-ResourceConfigMobility configured with associatedSSB. If multiple MOs have identical ssbfrequency, smtc1, smtc2, and ssbSubcarrierSpacing, they are counted as one SSB frequency layer.",chunk-083d72a5920fd297fbeb182c5307bc32,../3GPP-trunked/Rel-19/38_series/38133-j00_s9-9.md9.1.3.2,1770229123,Rel-19/38_series/38133-j00_s9-9/graph_chunk_entity_relation.graphml,Rel-19,SSB frequency layers
CSI-RS frequency layers,CSI-RS frequency layers,Concept,"CSI-RS frequency layers are equal to the number of Measurement Objects (MOs) with csi-rs-ResourceConfigMobility configured, assuming one MO per frequency layer.<SEP>CSI-RS frequency layers is defined as the number of Measurement Objects (MOs) with csi-rs-ResourceConfigMobility configured, assuming one MO per frequency layer.",chunk-1641f1ed02bac36549fe70506196c4b3<SEP>chunk-083d72a5920fd297fbeb182c5307bc32,../3GPP-trunked/Rel-19/38_series/38133-j00_s9-9.md9.1.3.2,1770229123,Rel-19/38_series/38133-j00_s9-9/graph_chunk_entity_relation.graphml,Rel-19,CSI-RS frequency layers
Measurement Object,Measurement Object,Technology,"Measurement Object (MO) is a configuration entity used in UE monitoring that defines parameters for measuring radio signals, including ssb-ConfigMobility and csi-rs-ResourceConfigMobility.",chunk-083d72a5920fd297fbeb182c5307bc32,../3GPP-trunked/Rel-19/38_series/38133-j00_s9-9.md9.1.3.2,1770229123,Rel-19/38_series/38133-j00_s9-9/graph_chunk_entity_relation.graphml,Rel-19,Measurement Object
NR-DC operation,NR-DC operation,Concept,"NR-DC operation is a dual connectivity configuration where the UE operates with two NR cells (PCell and PSCell), requiring monitoring of multiple inter-frequency carriers including SSB and CSI-RS, with specific layer limits defined per UE capability.",chunk-083d72a5920fd297fbeb182c5307bc32,../3GPP-trunked/Rel-19/38_series/38133-j00_s9-9.md9.1.3.2,1770229124,Rel-19/38_series/38133-j00_s9-9/graph_chunk_entity_relation.graphml,Rel-19,NR-DC operation
frequency layers,frequency layers,Concept,"frequency layers is defined as the total number of Measurement Objects (MOs) with ssb-ConfigMobility configured, or with ssb-ConfigMobility not configured but csi-rs-ResourceConfigMobility configured with associatedSSB. If multiple MOs share the same ssbfrequency, smtc1, smtc2, and ssbSubcarrierSpacing, they are counted as one SSB frequency layer.",chunk-1641f1ed02bac36549fe70506196c4b3,../3GPP-trunked/Rel-19/38_series/38133-j00_s9-9.md9.1.3.2,1770229124,Rel-19/38_series/38133-j00_s9-9/graph_chunk_entity_relation.graphml,Rel-19,frequency layers
SSB frequency layer,SSB frequency layer,Concept,"SSB frequency layer is a unit derived from multiple Measurement Objects (MOs) that have identical ssbfrequency, smtc1, smtc2, and ssbSubcarrierSpacing values, and are counted as a single layer when such parameters are identical across MOs.",chunk-1641f1ed02bac36549fe70506196c4b3,../3GPP-trunked/Rel-19/38_series/38133-j00_s9-9.md9.1.3.2,1770229124,Rel-19/38_series/38133-j00_s9-9/graph_chunk_entity_relation.graphml,Rel-19,SSB frequency layer
NR carrier frequency layer,NR carrier frequency layer,Concept,NR carrier frequency layer refers to a frequency layer associated with an NR carrier that can be,chunk-1641f1ed02bac36549fe70506196c4b3,../3GPP-trunked/Rel-19/38_series/38133-j00_s9-9.md9.1.3.2,1770229124,Rel-19/38_series/38133-j00_s9-9/graph_chunk_entity_relation.graphml,Rel-19,NR carrier frequency layer
concurrent measurement gaps,concurrent measurement gaps,UNKNOWN,clause 9.1.8.3,chunk-13d47c5bca4df4ed1a0cba8fb054eaba,../3GPP-trunked/Rel-19/38_series/38133-j00_s9-9.md9.1.5,1770229125,Rel-19/38_series/38133-j00_s9-9/graph_chunk_entity_relation.graphml,Rel-19,concurrent measurement gaps
ssb-ConfigMobility,ssb-ConfigMobility,Terminology,,chunk-1641f1ed02bac36549fe70506196c4b3,../3GPP-trunked/Rel-19/38_series/38133-j00_s9-9.md9.1.3.2,1770229127,Rel-19/38_series/38133-j00_s9-9/graph_chunk_entity_relation.graphml,Rel-19,ssb-ConfigMobility
csi-rs-ResourceConfigMobility,csi-rs-ResourceConfigMobility,Terminology,,chunk-1641f1ed02bac36549fe70506196c4b3,../3GPP-trunked/Rel-19/38_series/38133-j00_s9-9.md9.1.3.2,1770229127,Rel-19/38_series/38133-j00_s9-9/graph_chunk_entity_relation.graphml,Rel-19,csi-rs-ResourceConfigMobility
associatedSSB,associatedSSB,Terminology,,chunk-1641f1ed02bac36549fe70506196c4b3,../3GPP-trunked/Rel-19/38_series/38133-j00_s9-9.md9.1.3.2,1770229127,Rel-19/38_series/38133-j00_s9-9/graph_chunk_entity_relation.graphml,Rel-19,associatedSSB
ssbfrequency,ssbfrequency,Terminology,,chunk-1641f1ed02bac36549fe70506196c4b3,../3GPP-trunked/Rel-19/38_series/38133-j00_s9-9.md9.1.3.2,1770229127,Rel-19/38_series/38133-j00_s9-9/graph_chunk_entity_relation.graphml,Rel-19,ssbfrequency
smtc1,smtc1,Concept,"smtc1 is a configuration parameter for primary monitoring time configuration on FR2 component carriers (CCs), where all CCs must have the same configuration for smtc1 when smtc2 is configured on any FR2 CC.",chunk-ec398959c845a0476210c10fdcde2785,../3GPP-trunked/Rel-19/38_series/38133-j00_s9-9.md9.1.5.1,1770229181,Rel-19/38_series/38133-j00_s9-9/graph_chunk_entity_relation.graphml,Rel-19,smtc1
smtc2,smtc2,Concept,"smtc2 is a configuration parameter for secondary monitoring time configuration on FR2 component carriers (CCs), where its presence or absence on any FR2 CC triggers specific constraints on SMTC periodicities and configurations across all serving CCs.",chunk-ec398959c845a0476210c10fdcde2785,../3GPP-trunked/Rel-19/38_series/38133-j00_s9-9.md9.1.5.1,1770229181,Rel-19/38_series/38133-j00_s9-9/graph_chunk_entity_relation.graphml,Rel-19,smtc2
ssbSubcarrierSpacing,ssbSubcarrierSpacing,Terminology,,chunk-1641f1ed02bac36549fe70506196c4b3,../3GPP-trunked/Rel-19/38_series/38133-j00_s9-9.md9.1.3.2,1770229127,Rel-19/38_series/38133-j00_s9-9/graph_chunk_entity_relation.graphml,Rel-19,ssbSubcarrierSpacing
SFN-s,SFN-s,Terminology,,chunk-1641f1ed02bac36549fe70506196c4b3,../3GPP-trunked/Rel-19/38_series/38133-j00_s9-9.md9.1.3.2,1770229128,Rel-19/38_series/38133-j00_s9-9/graph_chunk_entity_relation.graphml,Rel-19,SFN-s
measurement gap,measurement gap,Concept,"Measurement gap is a time interval during which the UE suspends normal transmission and reception to perform measurements. It is used in NR standalone operation and can be per-UE or per-FR based, affecting slot continuity and timing advance.<SEP>A measurement gap is a time interval during which the UE suspends data transmission and reception to perform measurements on serving or neighboring cells. It starts at a time advanced by TMG ms from the end of the latest MCG subframe occurring immediately before the configured measurement gap among MCG serving cells subframes. For FR1, the gap starts based on MCG subframes; for FR2, it starts based on SCG subframes in FR2. The timing is determined using the DL timing of the latest E-UTRA or NR subframe before the gap.<SEP>A measurement gap is a time interval during which the UE suspends normal data transmission to perform measurements. It can overlap with SMTC occasions of measurement objects, affecting the measurement procedure. The absence of a configured measurement gap is a condition for certain measurement types.",chunk-004d8350acb92230e6e160e5a2a74b52<SEP>chunk-b71fd0a14ad9853cc86d69904026d904<SEP>chunk-d9c7ecc8aac45fcc469826e9bd5875cc,../3GPP-trunked/Rel-19/38_series/38133-j00_s9-9.mdNone<SEP>../3GPP-trunked/Rel-19/38_series/38133-j00_s9-9.md9.1.5.1,1770229181,Rel-19/38_series/38133-j00_s9-9/graph_chunk_entity_relation.graphml,Rel-19,measurement gap
per-FR measurement gap,per-FR measurement gap,Concept,"Per-FR measurement gap is a measurement<SEP>A per-FR measurement gap is a configuration where measurement gaps are independently managed for FR1 and FR2, allowing separate timing and patterns for each frequency range. It is applicable when the UE is configured with E-UTRA-NR dual connectivity, NR-E-UTRA dual connectivity, or NR-NR dual connectivity, and serving cells are in E-UTRA, FR1, and/or FR2.<SEP>per-FR measurement gap is a measurement gap configuration specific to a frequency range (FR1 or FR2), where the gap starts at time TMG ms advanced to the end of the latest subframe occurring immediately before the configured measurement gap among serving cells' subframes in that specific FR. TMG is the MG timing advance value provided in mgta according to [2].",chunk-004d8350acb92230e6e160e5a2a74b52<SEP>chunk-b71fd0a14ad9853cc86d69904026d904<SEP>chunk-6b627567ee73dd577f941bf888f41114,../3GPP-trunked/Rel-19/38_series/38133-j00_s9-9.mdNone,1770229149,Rel-19/38_series/38133-j00_s9-9/graph_chunk_entity_relation.graphml,Rel-19,per-FR measurement gap
NR SCS,NR SCS,Concept,"NR SCS refers to the Numerology Subcarrier Spacing in NR, specifically 480 kHz and 960 kHz, which are used in the context of determining the number of interrupted slots on FR2-2 serving cells during measurement gap length (MGL) for NR standalone operation.<SEP>NR SCS (New Radio Subcarrier Spacing) refers to the subcarrier spacing used in NR systems, with values including 120 kHz, 480 kHz, and 960 kHz. These SCS values are only applicable when per-UE measurement gaps are used. The SCS influences the number of interrupted slots during MGL and affects the timing of non-overlapped half-slots.<SEP>NR SCS refers to the Numerical Resource Subcarrier Spacing in NR systems, specifically defined for 480 kHz and 960 kHz in the context of measurement gap handling during MGL for NR standalone operation.<SEP>NR SCS refers to the Numerical Resource Subcarrier Spacing in NR systems, with values of 120 kHz, 480 kHz, and 960 kHz, which are only applicable when per-UE measurement gap is configured.",chunk-581c4c702de50e15d8d6fdf0a7deb6c0<SEP>chunk-8b122c29569896c848539b7f4f259880<SEP>chunk-b71fd0a14ad9853cc86d69904026d904<SEP>chunk-d71f3f41a16211cfc1820b936c01db01,../3GPP-trunked/Rel-19/38_series/38133-j00_s9-9.mdNone,1770229149,Rel-19/38_series/38133-j00_s9-9/graph_chunk_entity_relation.graphml,Rel-19,NR SCS
FR2-2 serving cell,FR2-2 serving cell,Concept,"FR2-2 serving cell is a frequency range 2 serving cell with a specific sub-band configuration, used in NR standalone operation and subject to slot interruption during measurement gap length (MGL) for both single carrier and carrier aggregation scenarios.",chunk-b71fd0a14ad9853cc86d69904026d904,../3GPP-trunked/Rel-19/38_series/38133-j00_s9-9.mdNone,1770229149,Rel-19/38_series/38133-j00_s9-9/graph_chunk_entity_relation.graphml,Rel-19,FR2-2 serving cell
NR standalone operation,NR standalone operation,Concept,"NR standalone operation refers to a mode of operation where the UE operates solely on NR without LTE, including configurations such as single carrier, NR CA (Carrier Aggregation), and NR-DC (Dual Connectivity), and is associated with measurement gap behavior and timing advance.<SEP>NR standalone operation refers to a mode of operation in 5G NR where the UE operates independently without relying on LTE, including configurations such as single carrier, NR CA, and NR-DC.",chunk-8b122c29569896c848539b7f4f259880<SEP>chunk-b71fd0a14ad9853cc86d69904026d904,../3GPP-trunked/Rel-19/38_series/38133-j00_s9-9.mdNone,1770229149,Rel-19/38_series/38133-j00_s9-9/graph_chunk_entity_relation.graphml,Rel-19,NR standalone operation
single carrier,single carrier,Concept,"Single carrier is a configuration in NR standalone operation where the UE uses only one carrier for communication, and is one of the supported configurations for per-UE and per-FR<SEP>single carrier is a configuration in NR standalone operation where the UE uses only one carrier for communication.",chunk-8b122c29569896c848539b7f4f259880<SEP>chunk-b71fd0a14ad9853cc86d69904026d904,../3GPP-trunked/Rel-19/38_series/38133-j00_s9-9.mdNone,1770229149,Rel-19/38_series/38133-j00_s9-9/graph_chunk_entity_relation.graphml,Rel-19,single carrier
MGL(N),MGL(N),Concept,"MGL(N) is a measurement gap length parameter defined in milliseconds, with values including 20 ms, 10 ms, 6 ms, 4 ms, 3 ms, 5.5 ms, 3.5 ms, and 1.5 ms. It determines the duration of the measurement gap used in NR-E-UTRA dual connectivity and NR standalone operations, and its value affects the definition of total interruption time on serving cells.",chunk-fa21903f694505a6555294c2f8ae19ec,../3GPP-trunked/Rel-19/38_series/38133-j00_s9-9.mdNone,1770229149,Rel-19/38_series/38133-j00_s9-9/graph_chunk_entity_relation.graphml,Rel-19,MGL(N)
total interruption time,total interruption time,Concept,"Total interruption time refers to the cumulative time during which serving cells are interrupted due to measurement gaps, and it is defined only under specific conditions based on MGL(N) values and UE capabilities.",chunk-fa21903f694505a6555294c2f8ae19ec,../3GPP-trunked/Rel-19/38_series/38133-j00_s9-9.mdNone,1770229149,Rel-19/38_series/38133-j00_s9-9/graph_chunk_entity_relation.graphml,Rel-19,total interruption time
NR single carrier,NR single carrier,Technology,"NR single carrier is a configuration in NR standalone operation where a<SEP>NR single carrier is a deployment mode where a<SEP>NR single carrier refers to a 5G NR deployment mode where a single NR carrier is used for communication, and in this mode, non-NR RAT is defined as E-UTRA and UTRA for SRVCC.",chunk-0e0d8708dfec42754f4a09f35d204019<SEP>chunk-fa21903f694505a6555294c2f8ae19ec<SEP>chunk-13603797b7e165021475fc31a0356f3b,../3GPP-trunked/Rel-19/38_series/38133-j00_s9-9.mdNone,1770229149,Rel-19/38_series/38133-j00_s9-9/graph_chunk_entity_relation.graphml,Rel-19,NR single carrier
per-FR-gap,per-FR-gap,Technology,"per-FR-gap refers to a UE capability that allows measurement gaps to be applied independently per frequency range (FR1 or FR2), influencing the definition of total interruption time on FR1 and FR2 serving cells during MGL in NR-E-UTRA dual connectivity.",chunk-fa21903f694505a6555294c2f8ae19ec,../3GPP-trunked/Rel-19/38_series/38133-j00_s9-9.mdNone,1770229149,Rel-19/38_series/38133-j00_s9-9/graph_chunk_entity_relation.graphml,Rel-19,per-FR-gap
